country,year,education,fdi,gdp_growth,gdp_pc,log_gdp_pc,industry,inflation,trade,unemployment,urban,palma_ratio,va_score,cc_score,ge_score
PAK,2024,48.2805022055997,0.7166886452434,3.04898287335465,1634.56735260799,7.399133432172423,20.2457551236068,12.6325318530452,27.5784683520695,5.492,39.1734368360905,3.700086430423509,36.44,26.28,39.67
LKA,1994,86.983772277832,1.42019594735505,5.59991872510166,1620.2912104558,7.390361171612237,26.4041902211078,8.44871248698348,79.4307906970319,13.03,16.2630967827755,4.031222123104371,49.47,40.95,49.95
LKA,1995,87.1477432250977,0.42975354803099,5.5000852341585,1681.35053208093,7.427352637595704,26.6839789029789,7.67484873449805,81.6350490886111,12.27,15.8652068539762,4.178966789667897,52.67,42.56,48.16
LKA,1996,87.9534065332114,0.862545735590984,3.79996720568178,1712.00815802791,7.445422321893552,26.5742275506166,15.9358310447214,78.8739637143809,11.35,15.5065242809941,4.283858998144712,50.87,49.69,45.45
LKA,1997,95.9107331693991,2.84957994822129,6.40539969571286,1787.41017985524,7.488523024273604,26.9936625997448,9.57369626405162,80.1375533095503,10.6,15.1948401614719,4.390289449112979,50.08,42.27,43.77
LKA,1998,94.6744689941406,1.22725240374875,4.69842304772052,1836.38946262206,7.515556674296123,27.6167149449992,9.36424300683229,78.4949891255872,9.17,14.9379455930521,4.4779756326148075,51.34,49.67,39.53
LKA,1999,95.9107331693991,1.12277824473328,4.30054049813373,1880.1067802774,7.5390838522309425,27.3613237332533,4.69170563048438,78.7514783496374,8.88,14.7436316733772,4.608159392789374,50.08,41.04,47.96
LKA,2000,87.9534065332114,1.04207418020439,6.00003315828934,1956.93310381072,7.579133783782043,27.3180767964657,6.17627591012045,88.636441704913,7.74,14.6196895000898,4.700381679389313,49.47,46.62,41.82
LKA,2001,95.1442636196356,1.09074720867871,-1.54540813366026,1896.48251734068,7.547756142705594,26.8205944160785,14.15845579912,80.8986015327576,7.9,14.5739539539707,4.77055449330784,44.85,40.95,42.37
LKA,2002,93.9037221276375,1.1882779089504,3.96467568513113,1951.22522777045,7.576212776179776,28.0106134516732,9.55103167007251,76.3351317826517,8.76,14.6107836754127,4.910679611650486,52.96,44.31,49.12
LKA,2003,95.1442636196356,1.21132740876657,5.9402690780223,2052.03045078787,7.626585045745793,28.4245704176973,6.31463787051174,75.336247330543,8.22,14.7256630416211,4.9980158730158735,53.43,43.53,43.77
LKA,2004,95.9107331693991,1.12667735136244,5.44506127885352,2149.10628588002,7.672807353716381,28.6181015199147,7.57592582995856,79.4829449011187,8.38,14.9130061059922,4.984079601990049,52.58,46.73,42.37
LKA,2005,93.9037221276375,1.11612854301768,6.24174804376447,2268.6880127005,7.726956975414227,30.1880884644457,11.6396860971118,73.6039729580533,7.67,15.167273918248,4.99498997995992,52.72,42.95,44.42
LKA,2006,95.9107331693991,1.6970072277349,7.66829190107919,2426.34873273046,7.794142827207227,30.6422951801489,10.0201836057035,71.2611784883009,6.5,15.4829275281105,4.933465739821251,51.44,43.27,45.72
LKA,2007,87.1477432250977,1.8639738781084,6.79682611892866,2573.54362192705,7.853039069377382,29.9198197775274,15.8421114924843,68.6065116601391,5.97,15.8544279853018,4.827552031714569,49.49,45.06,47.03
LKA,2008,95.9107331693991,1.84752962305149,5.95008814473897,2708.58594222506,7.904181985155768,29.3711947494741,22.5644955300126,63.369043608222,5.22,16.2762363395441,4.4966824644549765,47.16,42.44,46.91
LKA,2009,95.9107331693991,0.960390452698523,3.53891205317842,2787.27350976338,7.93281916036442,29.6714387318411,3.46496322106074,49.1491415308235,5.85,16.7428136405592,4.322160148975792,47.71,43.97,49.48
LKA,2010,92.3497085571289,0.814446069624814,8.01596737055139,2993.01411511147,8.004036223882832,27.7831982984661,6.2176488930462,68.6065116601391,4.784,17.2486209380693,4.477401129943503,45.07,42.56,47.73
LKA,2011,94.108642578125,1.41088360121529,8.6694830119314,3232.37350382301,8.080971977265621,29.0731497643121,6.7167684358854,47.1404098004644,4.118,17.7881192817964,4.441366574330563,44.85,42.83,48.16
LKA,2012,94.6744689941406,1.3359173422599,8.63218137662685,3484.79049033884,8.15616320383766,30.9698538096371,7.54291373239437,42.3975008711047,3.88,18.2617686748284,4.464220183486239,46.07,41.65,47.96
LKA,2013,95.1442636196356,1.21148000445532,4.05174633027869,3728.93586647848,8.223878181446445,30.7956807273264,6.90845034828452,46.6826080196819,4.186,18.4323136480916,4.442622950819673,45.36,41.57,48.55
LKA,2014,93.4926277980089,1.08277813761066,6.3779788972687,3929.92062032185,8.27637450626793,30.5178954294297,3.1790022823606,79.4829449011187,4.157,18.6153877203724,4.392985611510792,44.69,38.74,54.06
LKA,2015,94.4516928962286,0.798746315198801,4.20595547449241,4057.7158346231,8.308375491966133,29.5354178735039,3.76836783062096,46.9179708088816,4.519,18.796256612131,4.312444836716681,50.08,40.95,53.09
LKA,2016,93.9037221276375,1.01937184461335,5.05362488994436,4214.74117992085,8.346343464024132,30.4827177292135,3.9588884659307,46.4715370252187,4.242,18.9747679368162,4.304042179261863,52.43,42.77,50.62
LKA,2017,94.0418660922689,1.45462805347273,6.46068127065753,4436.00789945768,8.397510129230097,31.1282786464433,7.70413767850602,47.1404098004644,4.046,19.1507693078088,4.307827616534741,52.67,41.62,49.98
LKA,2018,95.9107331693991,1.70888696252001,2.31008425545845,4493.03575444544,8.410283866849634,30.0568195254141,2.135037737132,49.8093967521361,4.318,19.3241083384127,4.307827616534741,53.59,43.71,49.44
LKA,2019,95.9107331693991,0.835367459152173,-0.220483886831275,4455.78189608267,8.401957834287735,29.1910098710383,3.52839358231811,49.42552388546,4.67,19.4946326418437,4.307827616534741,53.66,44.54,49.95
LKA,2020,94.0418660922689,0.514700552667608,-4.62451503749502,4227.23315306594,8.349302957092942,28.235832875126,6.15394508391738,37.089118857292,5.364,19.6621898312161,4.307827616534741,54.09,42.27,49.13
LKA,2021,89.8339685558794,0.66882570941316,4.2074764951157,4357.97225779491,8.37976214967313,29.9540097663376,7.01478071238195,41.2288463291999,4.981,19.8266275195269,4.307827616534741,52.33,41.04,46.76
LKA,2022,88.1918156520303,1.19249322228342,-7.34919301306745,4033.14561476298,8.302301900039318,29.8058315790625,49.7211021114327,46.6826080196819,4.528,19.9877933196367,4.307827616534741,50.48,40.7,41.54
LKA,2023,87.9534065332114,0.851705946554554,-2.3298481898334,3964.91987394354,8.285240925527694,25.7826769471156,16.5411742279832,43.5362302960951,4.528,20.1455348442463,4.307827616534741,50.27,40.02,45.81
LKA,2024,88.1918156520303,0.769118881748846,5.00871930957159,4186.4986638365,8.339620022484397,25.5288051289463,-0.42936004906973,42.3975008711047,4.239,20.2996997058686,4.307827616534741,54.64,40.07,46.0
